Compound,Type, File Name, RT,m_0,m_1,m_2,m_3,m_4,m_5
Taurine,heavy,nP1_H_VPA1.d,4.888,108638300,3145974,,,,
Taurine,heavy,nP1_H_VPA2.d,4.87,99709560,2843519,,,,
Taurine,heavy,nP2_H_C2.d,4.875,83521980,2438513,,,,
Taurine,heavy,nP2_H_C3.d,4.856,84215480,2413768,,,,
Taurine,heavy,nP2_H_VPA3.d,4.86,94203040,2785018,,,,
Taurine,heavy,nP3_H_C4.d,4.846,85320980,2522206,,,,
Taurine,heavy,nP3_H_VPA4.d,4.845,90262810,2656519,,,,
Taurine,heavy,nP4_H_C5.d,4.879,0,0,,,,
Taurine,heavy,nP4_H_VPA5.d,4.842,93176660,2669027,,,,
Taurine,solv,sol1.d,5.838,13329,0,,,,
Taurine,solv,sol2.d,5.651,0,0,,,,
myo-Inositol,mix,nmix1.d,5.591,0,26180410,2430947,253873,,
myo-Inositol,mix,nmix2.d,5.592,0,28693560,2694716,270793,,
myo-Inositol,mix,nmix3.d,5.592,0,25579640,2404978,238400,,
myo-Inositol,mix,nmix4.d,5.591,0,23726220,2177088,210254,,
myo-Inositol,mix,nmix5.d,5.591,0,20771440,1912253,192362,,
myo-Inositol,mix,rnmix1.d,5.577,0,24895510,2232756,231276,,
myo-Inositol,light,nP1_L_C1.d,5.583,0,25616320,2428726,241470,,
myo-Inositol,light,nP1_L_VPA1.d,5.588,0,26569690,2535622,262252,,
myo-Inositol,light,nP2_L_C2.d,5.588,0,26569750,2532314,253092,,
myo-Inositol,light,nP2_L_VPA2.d,5.584,0,28109210,2646816,253451,,
myo-Inositol,light,nP3_L_C3.d,5.586,0,29680230,2722040,261464,,
myo-Inositol,light,nP3_L_VPA3.d,5.589,0,24473740,2325797,226830,,
myo-Inositol,light,nP3_L_VPA4.d,5.585,0,27043490,2502746,237915,,
myo-Inositol,light,nP4_L_C4.d,5.588,0,22043150,2088106,207467,,
myo-Inositol,light,nP4_L_C5.d,5.584,0,23370450,2111705,210633,,
myo-Inositol,light,nP4_L_VPA5.d,5.593,0,25275520,2416857,240463,,
myo-Inositol,heavy,nP1_H_C1.d,5.584,0,26234020,2510225,244162,,
myo-Inositol,heavy,nP1_H_VPA1.d,5.583,0,18438350,1780735,175963,,
myo-Inositol,heavy,nP1_H_VPA2.d,5.566,0,17884570,1650322,170374,,
myo-Inositol,heavy,nP2_H_C2.d,5.586,0,26343000,2552056,244807,,
myo-Inositol,heavy,nP2_H_C3.d,5.584,0,22179950,2026794,202526,,
myo-Inositol,heavy,nP2_H_VPA3.d,5.588,0,27418840,2603117,259719,,
myo-Inositol,heavy,nP3_H_C4.d,5.591,0,26012050,2480124,246796,,
myo-Inositol,heavy,nP3_H_VPA4.d,5.59,0,27137460,2557189,264125,,
myo-Inositol,heavy,nP4_H_C5.d,5.591,0,27911070,2691172,272547,,
myo-Inositol,heavy,nP4_H_VPA5.d,5.587,0,25235060,2342684,223753,,
myo-Inositol,solv,sol1.d,5.92,0,0,0,0,,
myo-Inositol,solv,sol2.d,4.84,12346,0,0,0,,
Tryptophan,mix,nmix1.d,5.26,4211950,544181,,,,
Tryptophan,mix,nmix2.d,5.261,5917015,727855,,,,
Tryptophan,mix,nmix3.d,5.261,6027130,713584,,,,
Tryptophan,mix,nmix4.d,5.26,5890354,714379,,,,
Tryptophan,mix,nmix5.d,5.277,5157251,636848,,,,
Tryptophan,mix,rnmix1.d,5.246,3744123,487293,,,,
Tryptophan,light,nP1_L_C1.d,5.252,4165558,489952,,,,
Tryptophan,light,nP1_L_VPA1.d,5.24,4165577,505680,,,,
Tryptophan,light,nP2_L_C2.d,5.257,4216370,495022,,,,
Tryptophan,light,nP2_L_VPA2.d,5.253,4541510,526637,,,,
Tryptophan,light,nP3_L_C3.d,5.255,4860020,584364,,,,
Tryptophan,light,nP3_L_VPA3.d,5.241,3988902,465754,,,,
Tryptophan,light,nP3_L_VPA4.d,5.254,4413818,532341,,,,
Tryptophan,light,nP4_L_C4.d,5.24,3584954,0,,,,
Tryptophan,light,nP4_L_C5.d,5.253,3617871,426718,,,,
Tryptophan,light,nP4_L_VPA5.d,5.246,4093637,483086,,,,
Tryptophan,heavy,nP1_H_C1.d,5.253,3533827,0,,,,
Tryptophan,heavy,nP1_H_VPA1.d,5.235,3006541,0,,,,
Tryptophan,heavy,nP1_H_VPA2.d,5.235,2820827,0,,,,
Tryptophan,heavy,nP2_H_C2.d,5.239,3645065,476868,,,,
Tryptophan,heavy,nP2_H_C3.d,5.253,3042972,0,,,,
Tryptophan,heavy,nP2_H_VPA3.d,5.257,4317700,550022,,,,
Tryptophan,heavy,nP3_H_C4.d,5.26,3713728,499584,,,,
Tryptophan,heavy,nP3_H_VPA4.d,5.259,4344623,571139,,,,
Tryptophan,heavy,nP4_H_C5.d,5.243,3660375,513302,,,,
Tryptophan,heavy,nP4_H_VPA5.d,5.256,3945000,535005,,,,
Tryptophan,solv,sol1.d,5.589,0,0,,,,
Tryptophan,solv,sol2.d,5.469,0,0,,,,
Phenylalanine,mix,nmix1.d,5.425,21965290,2181628,,,,
Phenylalanine,mix,nmix2.d,5.426,27676360,2767281,,,,
Phenylalanine,mix,nmix3.d,5.426,27016100,2668161,,,,
Phenylalanine,mix,nmix4.d,5.425,26044850,2384067,,,,
Phenylalanine,mix,nmix5.d,5.426,23380000,2150690,,,,
Phenylalanine,mix,rnmix1.d,5.412,20624900,2001576,,,,
Phenylalanine,light,nP1_L_C1.d,5.417,20991590,2149863,,,,
Phenylalanine,light,nP1_L_VPA1.d,5.422,21474870,2204943,,,,
Phenylalanine,light,nP2_L_C2.d,5.422,22557810,2279402,,,,
Phenylalanine,light,nP2_L_VPA2.d,5.419,23501930,2278411,,,,
Phenylalanine,light,nP3_L_C3.d,5.421,26399140,2419731,,,,
Phenylalanine,light,nP3_L_VPA3.d,5.423,20210450,1973551,,,,
Phenylalanine,light,nP3_L_VPA4.d,5.436,22813230,2123370,,,,
Phenylalanine,light,nP4_L_C4.d,5.422,18373860,1826713,,,,
Phenylalanine,light,nP4_L_C5.d,5.419,19734330,1826875,,,,
Phenylalanine,light,nP4_L_VPA5.d,5.428,20849600,2103198,,,,
Phenylalanine,heavy,nP1_H_C1.d,5.418,21301940,2080846,,,,
Phenylalanine,heavy,nP1_H_VPA1.d,5.417,15604960,1604413,,,,
Phenylalanine,heavy,nP1_H_VPA2.d,5.4,15369350,1461175,,,,
Phenylalanine,heavy,nP2_H_C2.d,5.421,21468840,2161300,,,,
Phenylalanine,heavy,nP2_H_C3.d,5.419,18645660,1769006,,,,
Phenylalanine,heavy,nP2_H_VPA3.d,5.422,22875470,2291599,,,,
Phenylalanine,heavy,nP3_H_C4.d,5.425,21540670,2176617,,,,
Phenylalanine,heavy,nP3_H_VPA4.d,5.424,22887520,2305484,,,,
Phenylalanine,heavy,nP4_H_C5.d,5.425,22557810,2276855,,,,
Phenylalanine,heavy,nP4_H_VPA5.d,5.421,21683560,2018975,,,,
Phenylalanine,solv,sol1.d,5.391,18846,0,,,,
Phenylalanine,solv,sol2.d,5.767,0,0,,,,
Tyrosine,mix,nmix1.d,5.591,26223540,2419124,,,,
Tyrosine,mix,nmix2.d,5.592,29170970,2703203,,,,
Tyrosine,mix,nmix3.d,5.592,25940580,2425814,,,,
Tyrosine,mix,nmix4.d,5.591,23780280,2187957,,,,
Tyrosine,mix,nmix5.d,5.591,20823890,1918861,,,,
Tyrosine,mix,rnmix1.d,5.577,24919260,2226927,,,,
Tyrosine,light,nP1_L_C1.d,5.583,25634280,2420482,,,,
Tyrosine,light,nP1_L_VPA1.d,5.588,26603480,2534076,,,,
Tyrosine,light,nP2_L_C2.d,5.588,26598930,2515862,,,,
Tyrosine,light,nP2_L_VPA2.d,5.584,28147670,2649130,,,,
Tyrosine,light,nP3_L_C3.d,5.586,29693830,2715887,,,,
Tyrosine,light,nP3_L_VPA3.d,5.589,24501100,2322657,,,,
Tyrosine,light,nP3_L_VPA4.d,5.585,27080990,2503483,,,,
Tyrosine,light,nP4_L_C4.d,5.588,22050800,2081270,,,,
Tyrosine,light,nP4_L_C5.d,5.584,23398750,2099627,,,,
Tyrosine,light,nP4_L_VPA5.d,5.593,25298480,2416116,,,,
Tyrosine,heavy,nP1_H_C1.d,5.584,26246710,2505236,,,,
Tyrosine,heavy,nP1_H_VPA1.d,5.583,18487890,1776895,,,,
Tyrosine,heavy,nP1_H_VPA2.d,5.566,17911720,1652522,,,,
Tyrosine,heavy,nP2_H_C2.d,5.586,26358790,2546060,,,,
Tyrosine,heavy,nP2_H_C3.d,5.584,22198350,2020844,,,,
Tyrosine,heavy,nP2_H_VPA3.d,5.588,27450680,2612025,,,,
Tyrosine,heavy,nP3_H_C4.d,5.591,26040250,2465019,,,,
Tyrosine,heavy,nP3_H_VPA4.d,5.59,27177900,2556442,,,,
Tyrosine,heavy,nP4_H_C5.d,5.591,27942280,2682019,,,,
Tyrosine,heavy,nP4_H_VPA5.d,5.587,25253810,2345146,,,,
Tyrosine,solv,sol1.d,5.689,0,0,,,,
Tyrosine,solv,sol2.d,5.635,0,0,,,,
Methionine,mix,nmix1.d,5.773,4314729,243246,,,,
Methionine,mix,nmix2.d,5.774,4303478,252756,,,,
Methionine,mix,nmix3.d,5.774,4831379,289202,,,,
Methionine,mix,nmix4.d,5.773,4333861,283217,,,,
Methionine,mix,nmix5.d,5.79,4114465,254998,,,,
Methionine,mix,rnmix1.d,5.759,3783398,203816,,,,
Methionine,light,nP1_L_C1.d,5.765,4178977,234545,,,,
Methionine,light,nP1_L_VPA1.d,5.753,4208148,222438,,,,
Methionine,light,nP2_L_C2.d,5.77,3898563,211639,,,,
Methionine,light,nP2_L_VPA2.d,5.75,3884725,188131,,,,
Methionine,light,nP3_L_C3.d,5.752,3983076,215789,,,,
Methionine,light,nP3_L_VPA3.d,5.754,3467850,179460,,,,
Methionine,light,nP3_L_VPA4.d,5.767,3204478,165059,,,,
Methionine,light,nP4_L_C4.d,5.753,4275216,193270,,,,
Methionine,light,nP4_L_C5.d,5.766,3196578,171825,,,,
Methionine,light,nP4_L_VPA5.d,5.759,3442939,183814,,,,
Methionine,heavy,nP1_H_C1.d,5.766,4455670,227078,,,,
Methionine,heavy,nP1_H_VPA1.d,5.765,3786403,203555,,,,
Methionine,heavy,nP1_H_VPA2.d,5.764,3229409,176820,,,,
Methionine,heavy,nP2_H_C2.d,5.769,4794445,255250,,,,
Methionine,heavy,nP2_H_C3.d,5.766,3691279,188408,,,,
Methionine,heavy,nP2_H_VPA3.d,5.754,3785209,211427,,,,
Methionine,heavy,nP3_H_C4.d,5.756,3977886,196390,,,,
Methionine,heavy,nP3_H_VPA4.d,5.756,3976123,211680,,,,
Methionine,heavy,nP4_H_C5.d,5.773,5419689,288492,,,,
Methionine,heavy,nP4_H_VPA5.d,5.769,3558712,188829,,,,
Methionine,solv,sol1.d,6.351,0,0,,,,
Methionine,solv,sol2.d,6.413,0,0,,,,
Guanine,mix,nmix1.d,5.773,202393,0,,,,
Guanine,mix,nmix2.d,5.774,196202,16614,,,,
Guanine,mix,nmix3.d,5.774,208506,0,,,,
Guanine,mix,nmix4.d,5.79,179098,0,,,,
Guanine,mix,nmix5.d,5.79,195565,0,,,,
Guanine,mix,rnmix1.d,5.759,175710,449,,,,
Guanine,light,nP1_L_C1.d,5.765,195097,12006,,,,
Guanine,light,nP1_L_VPA1.d,5.753,200410,11483,,,,
Guanine,light,nP2_L_C2.d,5.753,182089,13421,,,,
Guanine,light,nP2_L_VPA2.d,5.75,175540,10046,,,,
Guanine,light,nP3_L_C3.d,5.752,177791,7521,,,,
Guanine,light,nP3_L_VPA3.d,5.754,156408,7458,,,,
Guanine,light,nP3_L_VPA4.d,5.767,152561,0,,,,
Guanine,light,nP4_L_C4.d,5.753,184036,13687,,,,
Guanine,light,nP4_L_C5.d,5.766,151295,6852,,,,
Guanine,light,nP4_L_VPA5.d,5.759,161599,11426,,,,
Guanine,heavy,nP1_H_C1.d,5.749,198653,10180,,,,
Guanine,heavy,nP1_H_VPA1.d,5.765,170579,6786,,,,
Guanine,heavy,nP1_H_VPA2.d,5.764,152125,0,,,,
Guanine,heavy,nP2_H_C2.d,5.769,210691,16982,,,,
Guanine,heavy,nP2_H_C3.d,5.766,172410,11763,,,,
Guanine,heavy,nP2_H_VPA3.d,5.754,169266,12475,,,,
Guanine,heavy,nP3_H_C4.d,5.756,177965,15231,,,,
Guanine,heavy,nP3_H_VPA4.d,5.756,180766,10375,,,,
Guanine,heavy,nP4_H_C5.d,5.773,239900,16226,,,,
Guanine,heavy,nP4_H_VPA5.d,5.769,160234,10576,,,,
Guanine,solv,sol1.d,6.268,0,0,,,,
Guanine,solv,sol2.d,6.363,0,0,,,,
3-Sulfinoalanine,mix,nmix1.d,6.236,1287019,0,0,0,18265,
3-Sulfinoalanine,mix,nmix2.d,6.171,1157583,0,0,0,39140,
3-Sulfinoalanine,mix,nmix3.d,6.171,1116349,0,0,0,0,
3-Sulfinoalanine,mix,nmix4.d,6.154,907402,0,0,0,0,
3-Sulfinoalanine,mix,nmix5.d,6.171,807574,37502,0,0,0,
3-Sulfinoalanine,mix,rnmix1.d,6.239,1229486,0,0,0,18996,
3-Sulfinoalanine,light,nP1_L_C1.d,6.229,1235076,0,0,0,16167,
3-Sulfinoalanine,light,nP1_L_VPA1.d,6.25,1511503,74837,0,0,9068,
3-Sulfinoalanine,light,nP2_L_C2.d,6.217,890878,0,0,0,14553,
3-Sulfinoalanine,light,nP2_L_VPA2.d,6.213,1754504,0,0,0,16608,
3-Sulfinoalanine,light,nP3_L_C3.d,6.182,962521,0,0,0,22961,
3-Sulfinoalanine,light,nP3_L_VPA3.d,6.218,1490046,0,0,0,13788,
3-Sulfinoalanine,light,nP3_L_VPA4.d,6.214,1466891,0,0,0,0,
3-Sulfinoalanine,light,nP4_L_C4.d,6.217,1180325,0,0,0,17388,
3-Sulfinoalanine,light,nP4_L_C5.d,6.196,880268,0,0,0,14762,
3-Sulfinoalanine,light,nP4_L_VPA5.d,6.222,1410185,0,0,0,14152,
3-Sulfinoalanine,heavy,nP1_H_C1.d,6.213,1278396,0,0,0,16175,
3-Sulfinoalanine,heavy,nP1_H_VPA1.d,6.228,1513763,0,0,0,11662,
3-Sulfinoalanine,heavy,nP1_H_VPA2.d,6.211,1401616,0,0,0,13572,
3-Sulfinoalanine,heavy,nP2_H_C2.d,6.215,1186879,0,0,0,15710,
3-Sulfinoalanine,heavy,nP2_H_C3.d,6.213,1020144,0,0,0,16811,
3-Sulfinoalanine,heavy,nP2_H_VPA3.d,6.217,1581546,77417,0,0,14980,
3-Sulfinoalanine,heavy,nP3_H_C4.d,6.22,1065465,0,0,0,20947,
3-Sulfinoalanine,heavy,nP3_H_VPA4.d,6.236,1470626,0,0,0,13936,
3-Sulfinoalanine,heavy,nP4_H_C5.d,6.253,922598,0,0,0,17840,
3-Sulfinoalanine,heavy,nP4_H_VPA5.d,6.216,1281441,0,0,0,17093,
3-Sulfinoalanine,solv,sol1.d,6.318,413,0,0,0,3391,
3-Sulfinoalanine,solv,sol2.d,6.33,6271,0,1831,0,197330,
NADH,mix,nmix1.d,6.253,8142758,3544138,1290423,338251,69821,
NADH,mix,nmix2.d,6.188,4536986,1975605,745153,189364,43475,
NADH,mix,nmix3.d,6.171,1437500,642281,255393,59475,12571,
NADH,mix,nmix4.d,6.154,787750,343272,127958,31556,9248,
NADH,mix,nmix5.d,6.187,425503,188231,73437,19604,3687,
NADH,mix,rnmix1.d,6.256,8396165,3649521,1349572,333842,69735,
NADH,light,nP1_L_C1.d,6.245,9415638,2326119,500776,155051,0,
NADH,light,nP1_L_VPA1.d,6.267,10633470,2566394,564366,128856,0,
NADH,light,nP2_L_C2.d,6.233,22938970,5557456,1159709,261213,0,
NADH,light,nP2_L_VPA2.d,6.213,6455071,1531573,347487,111514,0,
NADH,light,nP3_L_C3.d,6.199,11899080,2918570,624611,161723,0,
NADH,light,nP3_L_VPA3.d,6.218,3724731,872133,207252,80585,0,
NADH,light,nP3_L_VPA4.d,6.214,8565530,2059557,459396,101769,0,
NADH,light,nP4_L_C4.d,6.217,5461804,1275274,292114,132171,0,
NADH,light,nP4_L_C5.d,6.213,6078391,1398378,315729,109951,0,
NADH,light,nP4_L_VPA5.d,6.222,11435270,2764808,616926,149839,0,
NADH,heavy,nP1_H_C1.d,6.213,2791375,4182608,2380399,616276,126494,
NADH,heavy,nP1_H_VPA1.d,6.245,819837,1100795,623352,177278,47810,
NADH,heavy,nP1_H_VPA2.d,6.228,773877,1121819,649867,179120,38033,
NADH,heavy,nP2_H_C2.d,6.232,2921349,4620219,2702482,672980,140330,
NADH,heavy,nP2_H_C3.d,6.213,2279452,3520350,2025418,503195,107148,
NADH,heavy,nP2_H_VPA3.d,6.234,3226522,4348113,2349335,554411,120669,
NADH,heavy,nP3_H_C4.d,6.22,3066052,4593738,2568063,658389,134589,
NADH,heavy,nP3_H_VPA4.d,6.236,4027958,5379093,2794187,657657,134839,
NADH,heavy,nP4_H_C5.d,6.269,6645646,9463416,5218637,1213230,243617,
NADH,heavy,nP4_H_VPA5.d,6.216,1241410,1620332,844847,226457,52115,
NADH,solv,sol1.d,6.351,0,0,0,0,0,
NADH,solv,sol2.d,6.446,0,0,0,0,0,
Malic Acid,mix,nmix1.d,6.65,109077400,4408563,,,,
Malic Acid,mix,nmix2.d,6.618,86424610,3480961,,,,
Malic Acid,mix,nmix3.d,6.618,65141230,2737592,,,,
Malic Acid,mix,nmix4.d,6.601,49019680,2190497,,,,
Malic Acid,mix,nmix5.d,6.634,44854240,1959263,,,,
Malic Acid,mix,rnmix1.d,6.653,119531200,5091123,,,,
Malic Acid,light,nP1_L_C1.d,6.642,125190900,5036288,,,,
Malic Acid,light,nP1_L_VPA1.d,6.664,126860600,5017977,,,,
Malic Acid,light,nP2_L_C2.d,6.631,127424700,5104243,,,,
Malic Acid,light,nP2_L_VPA2.d,6.611,128071800,5633552,,,,
Malic Acid,light,nP3_L_C3.d,6.613,118609400,5150643,,,,
Malic Acid,light,nP3_L_VPA3.d,6.615,128482800,5372601,,,,
Malic Acid,light,nP3_L_VPA4.d,6.628,137094400,5919542,,,,
Malic Acid,light,nP4_L_C4.d,6.63,119217800,4936168,,,,
Malic Acid,light,nP4_L_C5.d,6.627,125956000,5397616,,,,
Malic Acid,light,nP4_L_VPA5.d,6.619,139212700,5692674,,,,
Malic Acid,heavy,nP1_H_C1.d,6.627,131769100,6177422,,,,
Malic Acid,heavy,nP1_H_VPA1.d,6.642,118534300,5121146,,,,
Malic Acid,heavy,nP1_H_VPA2.d,6.625,107362600,4884114,,,,
Malic Acid,heavy,nP2_H_C2.d,6.629,121478900,5429982,,,,
Malic Acid,heavy,nP2_H_C3.d,6.627,132305600,6095244,,,,
Malic Acid,heavy,nP2_H_VPA3.d,6.631,126962800,5502929,,,,
Malic Acid,heavy,nP3_H_C4.d,6.634,126993200,5632088,,,,
Malic Acid,heavy,nP3_H_VPA4.d,6.633,125263000,5376781,,,,
Malic Acid,heavy,nP4_H_C5.d,6.65,143834000,6230000,,,,
Malic Acid,heavy,nP4_H_VPA5.d,6.63,112731300,5174086,,,,
Malic Acid,solv,sol1.d,7.029,285283,14775,,,,
Malic Acid,solv,sol2.d,6.578,281861,9050,,,,
Valine,mix,nmix1.d,6.435,12177650,639419,,,,
Valine,mix,nmix2.d,6.436,11907100,624322,,,,
Valine,mix,nmix3.d,6.436,10986170,599624,,,,
Valine,mix,nmix4.d,6.452,10031930,543493,,,,
Valine,mix,nmix5.d,6.452,9282152,488414,,,,
Valine,mix,rnmix1.d,6.438,12026410,627109,,,,
Valine,light,nP1_L_C1.d,6.427,12898160,663383,,,,
Valine,light,nP1_L_VPA1.d,6.432,12202650,642967,,,,
Valine,light,nP2_L_C2.d,6.432,11239520,552315,,,,
Valine,light,nP2_L_VPA2.d,6.429,11706550,638808,,,,
Valine,light,nP3_L_C3.d,6.431,11724780,629382,,,,
Valine,light,nP3_L_VPA3.d,6.433,11230910,600974,,,,
Valine,light,nP3_L_VPA4.d,6.446,11226550,598213,,,,
Valine,light,nP4_L_C4.d,6.432,11910610,621869,,,,
Valine,light,nP4_L_C5.d,6.445,11247690,571727,,,,
Valine,light,nP4_L_VPA5.d,6.437,11340660,600018,,,,
Valine,heavy,nP1_H_C1.d,6.428,13117390,686478,,,,
Valine,heavy,nP1_H_VPA1.d,6.444,11323130,626311,,,,
Valine,heavy,nP1_H_VPA2.d,6.426,10809580,576885,,,,
Valine,heavy,nP2_H_C2.d,6.431,12446050,666229,,,,
Valine,heavy,nP2_H_C3.d,6.445,11811310,613593,,,,
Valine,heavy,nP2_H_VPA3.d,6.432,11717640,614092,,,,
Valine,heavy,nP3_H_C4.d,6.435,12558430,650318,,,,
Valine,heavy,nP3_H_VPA4.d,6.434,12006280,645743,,,,
Valine,heavy,nP4_H_C5.d,6.435,15061350,771066,,,,
Valine,heavy,nP4_H_VPA5.d,6.431,11339040,615956,,,,
Valine,solv,sol1.d,6.864,0,0,,,,
Valine,solv,sol2.d,7.141,0,0,,,,
cis-Aconitic Acid,mix,nmix1.d,6.567,8275867,590312,,,,
cis-Aconitic Acid,mix,nmix2.d,6.552,6821355,458609,,,,
cis-Aconitic Acid,mix,nmix3.d,6.569,3307366,200836,,,,
cis-Aconitic Acid,mix,nmix4.d,6.551,1776140,0,,,,
cis-Aconitic Acid,mix,nmix5.d,6.584,1270980,0,,,,
cis-Aconitic Acid,mix,rnmix1.d,6.554,8754877,626163,,,,
cis-Aconitic Acid,light,nP1_L_C1.d,6.543,8145395,569783,,,,
cis-Aconitic Acid,light,nP1_L_VPA1.d,6.564,8269949,571240,,,,
cis-Aconitic Acid,light,nP2_L_C2.d,6.531,7201040,465235,,,,
cis-Aconitic Acid,light,nP2_L_VPA2.d,6.528,9807927,622434,,,,
cis-Aconitic Acid,light,nP3_L_C3.d,6.53,8568644,533586,,,,
cis-Aconitic Acid,light,nP3_L_VPA3.d,6.532,10272580,645194,,,,
cis-Aconitic Acid,light,nP3_L_VPA4.d,6.528,9265806,594303,,,,
cis-Aconitic Acid,light,nP4_L_C4.d,6.548,8029427,501807,,,,
cis-Aconitic Acid,light,nP4_L_C5.d,6.544,9212290,583927,,,,
cis-Aconitic Acid,light,nP4_L_VPA5.d,6.537,9379638,617623,,,,
cis-Aconitic Acid,heavy,nP1_H_C1.d,6.544,9440688,595813,,,,
cis-Aconitic Acid,heavy,nP1_H_VPA1.d,6.56,10743530,733161,,,,
cis-Aconitic Acid,heavy,nP1_H_VPA2.d,6.542,11001890,721697,,,,
cis-Aconitic Acid,heavy,nP2_H_C2.d,6.563,8582197,565606,,,,
cis-Aconitic Acid,heavy,nP2_H_C3.d,6.544,8951399,622297,,,,
cis-Aconitic Acid,heavy,nP2_H_VPA3.d,6.548,10200680,716923,,,,
cis-Aconitic Acid,heavy,nP3_H_C4.d,6.534,9665630,659561,,,,
cis-Aconitic Acid,heavy,nP3_H_VPA4.d,6.55,10130930,721418,,,,
cis-Aconitic Acid,heavy,nP4_H_C5.d,6.567,8306412,581487,,,,
cis-Aconitic Acid,heavy,nP4_H_VPA5.d,6.547,11244960,738287,,,,
cis-Aconitic Acid,solv,sol1.d,6.682,0,0,,,,
cis-Aconitic Acid,solv,sol2.d,6.976,0,0,,,,
FAD,mix,nmix1.d,7.014,6632,26295,23320,10483,5344,
FAD,mix,nmix2.d,6.982,2564,14018,13126,4532,3367,
FAD,mix,nmix3.d,7.247,0,0,0,0,0,
FAD,mix,nmix4.d,7.213,0,0,1545,0,0,
FAD,mix,nmix5.d,7.296,0,0,0,0,0,
FAD,mix,rnmix1.d,6.868,4126,3384,6903,2565,0,
FAD,light,nP1_L_C1.d,6.957,0,0,0,0,0,
FAD,light,nP1_L_VPA1.d,7.028,6406,27500,9832,4949,0,
FAD,light,nP2_L_C2.d,6.978,3208,9297,6441,0,0,
FAD,light,nP2_L_VPA2.d,6.991,0,25545,13962,4686,0,
FAD,light,nP3_L_C3.d,7.209,4168,6990,6052,0,0,
FAD,light,nP3_L_VPA3.d,7.227,1173,10723,7075,2750,0,
FAD,light,nP3_L_VPA4.d,6.992,2499,21350,9824,4065,0,
FAD,light,nP4_L_C4.d,7.21,1136,9109,6616,2836,0,
FAD,light,nP4_L_C5.d,7.239,300,3858,7551,0,0,
FAD,light,nP4_L_VPA5.d,7,0,26646,12077,4921,0,
FAD,heavy,nP1_H_C1.d,7.206,1804,9404,12149,10425,5208,
FAD,heavy,nP1_H_VPA1.d,7.006,0,17870,24438,10394,2928,
FAD,heavy,nP1_H_VPA2.d,7.022,720,10503,16489,9531,5462,
FAD,heavy,nP2_H_C2.d,6.993,2702,12884,20844,14168,5487,
FAD,heavy,nP2_H_C3.d,7.223,250,8028,11391,7904,4657,
FAD,heavy,nP2_H_VPA3.d,7.011,3773,21509,28462,14839,7331,
FAD,heavy,nP3_H_C4.d,6.998,1611,13191,21923,10713,4590,
FAD,heavy,nP3_H_VPA4.d,6.997,3567,32820,37505,24704,6660,
FAD,heavy,nP4_H_C5.d,7.014,1438,17907,24649,17301,6516,
FAD,heavy,nP4_H_VPA5.d,7.01,0,7216,11688,5040,0,
FAD,solv,sol1.d,7.046,0,0,0,0,0,
FAD,solv,sol2.d,7.34,0,0,0,0,0,
Succinic Acid,mix,nmix1.d,6.816,3964196,192693,0,18796,,
Succinic Acid,mix,nmix2.d,6.767,2503685,122802,0,8991,,
Succinic Acid,mix,nmix3.d,6.767,1367974,67584,0,0,,
Succinic Acid,mix,nmix4.d,6.75,949781,48914,0,0,,
Succinic Acid,mix,nmix5.d,6.783,766102,41317,0,0,,
Succinic Acid,mix,rnmix1.d,6.802,4800867,224655,0,13607,,
Succinic Acid,light,nP1_L_C1.d,6.808,7918309,380088,0,0,,
Succinic Acid,light,nP1_L_VPA1.d,6.813,4190966,201281,0,0,,
Succinic Acid,light,nP2_L_C2.d,6.796,9570280,434112,0,0,,
Succinic Acid,light,nP2_L_VPA2.d,6.776,4284081,204485,0,15738,,
Succinic Acid,light,nP3_L_C3.d,6.778,7563142,341190,0,12126,,
Succinic Acid,light,nP3_L_VPA3.d,6.781,4022471,196148,0,0,,
Succinic Acid,light,nP3_L_VPA4.d,6.777,4249034,200642,0,14240,,
Succinic Acid,light,nP4_L_C4.d,6.779,8160427,373721,0,10240,,
Succinic Acid,light,nP4_L_C5.d,6.776,8026656,367972,0,14977,,
Succinic Acid,light,nP4_L_VPA5.d,6.802,4396139,199998,0,0,,
Succinic Acid,heavy,nP1_H_C1.d,6.792,8984685,399764,0,0,,
Succinic Acid,heavy,nP1_H_VPA1.d,6.808,2814351,139361,0,0,,
Succinic Acid,heavy,nP1_H_VPA2.d,6.791,2378846,118271,0,0,,
Succinic Acid,heavy,nP2_H_C2.d,6.795,7998143,360860,0,0,,
Succinic Acid,heavy,nP2_H_C3.d,6.792,7324166,326054,0,0,,
Succinic Acid,heavy,nP2_H_VPA3.d,6.796,3384584,161754,0,0,,
Succinic Acid,heavy,nP3_H_C4.d,6.783,8279807,367421,0,0,,
Succinic Acid,heavy,nP3_H_VPA4.d,6.798,3624744,171167,0,15183,,
Succinic Acid,heavy,nP4_H_C5.d,6.832,11061180,506650,0,0,,
Succinic Acid,heavy,nP4_H_VPA5.d,6.778,2700185,128894,0,0,,
Succinic Acid,solv,sol1.d,6.88,1587336,71490,0,0,,
Succinic Acid,solv,sol2.d,6.76,273346,9078,0,0,,
N-Acetylglutamic Acid,mix,nmix1.d,7.064,2233568,216408,,,,
N-Acetylglutamic Acid,mix,nmix2.d,7.015,2083665,185643,,,,
N-Acetylglutamic Acid,mix,nmix3.d,7.015,1752776,149824,,,,
