Compound,Type, File Name, RT,m_0,m_1,m_2,m_3,m_4,m_5
Taurine,light,pP1_L_VPA1.d,4.492,121247500,3616734,,,,
Taurine,light,pP2_L_C2.d,4.511,69549390,2154837,,,,
Taurine,light,pP2_L_VPA2.d,4.477,84896000,2532804,,,,
Taurine,light,pP3_L_C3.d,4.477,55161350,1686313,,,,
Taurine,light,pP3_L_VPA3.d,4.51,135674500,4000851,,,,
Taurine,light,pP3_L_VPA4.d,4.496,106223700,3168470,,,,
Taurine,light,pP4_L_C4.d,4.48,94780220,2846580,,,,
Taurine,light,pP4_L_C5.d,4.494,62696680,1915180,,,,
Taurine,light,pP4_L_VPA5.d,4.497,116249700,3452477,,,,
Taurine,heavy,pP1_H_C1.d,4.476,114899300,3402209,,,,
Taurine,heavy,pP1_H_VPA1.d,4.495,143296300,4255662,,,,
Taurine,heavy,pP1_H_VPA2.d,4.492,131057200,3929830,,,,
Taurine,heavy,pP2_H_C2.d,4.475,90109880,2714196,,,,
Taurine,heavy,pP2_H_C3.d,4.474,95757690,2869612,,,,
Taurine,heavy,pP2_H_VPA3.d,4.494,110912300,3306599,,,,
Taurine,heavy,pP3_H_C4.d,4.497,90966650,2734550,,,,
Taurine,heavy,pP3_H_VPA4.d,4.496,86309350,2656120,,,,
Taurine,heavy,pP4_H_C5.d,4.498,91016660,2742327,,,,
Taurine,heavy,pP4_H_VPA5.d,4.479,101584200,3051466,,,,
Taurine,solv,psol2.d,4.955,0,0,,,,
Taurine,solv,psol3.d,4.857,0,0,,,,
"2,3-cyclic CMP",mix,pmix1.d,5.048,160,1688,,,,
"2,3-cyclic CMP",mix,pmix2.d,4.748,63798,0,,,,
"2,3-cyclic CMP",mix,pmix3.d,4.716,55467,10744,,,,
"2,3-cyclic CMP",mix,pmix4.d,4.731,73267,10461,,,,
"2,3-cyclic CMP",mix,pmix5.d,5.329,0,0,,,,
"2,3-cyclic CMP",light,pP1_L_C1.d,4.774,112746,25502,,,,
"2,3-cyclic CMP",light,pP1_L_VPA1.d,4.724,427180,69058,,,,
"2,3-cyclic CMP",light,pP2_L_C2.d,4.759,530104,87182,,,,
"2,3-cyclic CMP",light,pP2_L_VPA2.d,4.808,185311,35039,,,,
"2,3-cyclic CMP",light,pP3_L_C3.d,4.775,129646,23633,,,,
"2,3-cyclic CMP",light,pP3_L_VPA3.d,4.775,181188,46852,,,,
"2,3-cyclic CMP",light,pP3_L_VPA4.d,4.778,208244,45968,,,,
"2,3-cyclic CMP",light,pP4_L_C4.d,4.91,174197,0,,,,
"2,3-cyclic CMP",light,pP4_L_C5.d,4.792,191340,31481,,,,
"2,3-cyclic CMP",light,pP4_L_VPA5.d,4.761,265640,61029,,,,
"2,3-cyclic CMP",heavy,pP1_H_C1.d,4.873,160541,33032,,,,
"2,3-cyclic CMP",heavy,pP1_H_VPA1.d,4.76,217103,52299,,,,
"2,3-cyclic CMP",heavy,pP1_H_VPA2.d,4.756,291375,56325,,,,
"2,3-cyclic CMP",heavy,pP2_H_C2.d,4.905,211042,44523,,,,
"2,3-cyclic CMP",heavy,pP2_H_C3.d,4.871,209108,0,,,,
"2,3-cyclic CMP",heavy,pP2_H_VPA3.d,4.759,534783,81975,,,,
"2,3-cyclic CMP",heavy,pP3_H_C4.d,4.762,485473,78486,,,,
"2,3-cyclic CMP",heavy,pP3_H_VPA4.d,4.761,566000,71105,,,,
"2,3-cyclic CMP",heavy,pP4_H_C5.d,4.763,942675,116024,,,,
"2,3-cyclic CMP",heavy,pP4_H_VPA5.d,4.744,364158,71612,,,,
"2,3-cyclic CMP",solv,psol2.d,5.253,0,0,,,,
"2,3-cyclic CMP",solv,psol3.d,5.039,0,0,,,,
Kynurenine,mix,pmix1.d,5.131,337223,0,,,,
Kynurenine,mix,pmix2.d,5.211,1498651,168503,,,,
Kynurenine,mix,pmix3.d,5.196,1048147,114477,,,,
Kynurenine,mix,pmix4.d,5.178,1246693,140702,,,,
Kynurenine,mix,pmix5.d,5.18,1282934,141452,,,,
Kynurenine,light,pP1_L_C1.d,5.204,1357952,160387,,,,
Kynurenine,light,pP1_L_VPA1.d,5.187,1365757,186239,,,,
Kynurenine,light,pP2_L_C2.d,5.189,1254839,146076,,,,
Kynurenine,light,pP2_L_VPA2.d,5.173,1534491,175357,,,,
Kynurenine,light,pP3_L_C3.d,5.189,1228876,152329,,,,
Kynurenine,light,pP3_L_VPA3.d,5.156,2766479,370348,,,,
Kynurenine,light,pP3_L_VPA4.d,5.175,1674032,190387,,,,
Kynurenine,light,pP4_L_C4.d,5.158,2342117,295372,,,,
Kynurenine,light,pP4_L_C5.d,5.173,1346191,152481,,,,
Kynurenine,light,pP4_L_VPA5.d,5.175,2574689,314716,,,,
Kynurenine,heavy,pP1_H_C1.d,5.155,2515191,296676,,,,
Kynurenine,heavy,pP1_H_VPA1.d,5.174,2840951,340116,,,,
Kynurenine,heavy,pP1_H_VPA2.d,5.154,2533476,333221,,,,
Kynurenine,heavy,pP2_H_C2.d,5.17,2025005,241585,,,,
Kynurenine,heavy,pP2_H_C3.d,5.169,2113055,252873,,,,
Kynurenine,heavy,pP2_H_VPA3.d,5.189,2654903,292487,,,,
Kynurenine,heavy,pP3_H_C4.d,5.192,2461692,293474,,,,
Kynurenine,heavy,pP3_H_VPA4.d,5.191,1510726,182037,,,,
Kynurenine,heavy,pP4_H_C5.d,5.193,1860767,223779,,,,
Kynurenine,heavy,pP4_H_VPA5.d,5.174,2508868,290588,,,,
Kynurenine,solv,psol2.d,5.815,0,0,,,,
Kynurenine,solv,psol3.d,5.287,0,0,,,,
Tryptophan,mix,pmix1.d,5.147,11854560,1551083,,,,
Tryptophan,mix,pmix2.d,5.261,44817620,5297409,,,,
Tryptophan,mix,pmix3.d,5.245,34681150,4051231,,,,
Tryptophan,mix,pmix4.d,5.244,38413100,4493141,,,,
Tryptophan,mix,pmix5.d,5.247,38277950,4473971,,,,
Tryptophan,light,pP1_L_C1.d,5.271,46918380,5645618,,,,
Tryptophan,light,pP1_L_VPA1.d,5.237,42571190,5131194,,,,
Tryptophan,light,pP2_L_C2.d,5.256,41771050,4855938,,,,
Tryptophan,light,pP2_L_VPA2.d,5.239,47866150,5458543,,,,
Tryptophan,light,pP3_L_C3.d,5.255,40681790,4678183,,,,
Tryptophan,light,pP3_L_VPA3.d,5.222,71573150,7923387,,,,
Tryptophan,light,pP3_L_VPA4.d,5.241,51829310,5824783,,,,
Tryptophan,light,pP4_L_C4.d,5.224,68119140,7791563,,,,
Tryptophan,light,pP4_L_C5.d,5.239,40638680,4672255,,,,
Tryptophan,light,pP4_L_VPA5.d,5.241,66898000,7445176,,,,
Tryptophan,heavy,pP1_H_C1.d,5.221,71211100,7889267,,,,
Tryptophan,heavy,pP1_H_VPA1.d,5.24,76036730,8426930,,,,
Tryptophan,heavy,pP1_H_VPA2.d,5.22,65469970,7284250,,,,
Tryptophan,heavy,pP2_H_C2.d,5.236,59994470,6809797,,,,
Tryptophan,heavy,pP2_H_C3.d,5.235,62110870,7055577,,,,
Tryptophan,heavy,pP2_H_VPA3.d,5.255,67860300,7558168,,,,
Tryptophan,heavy,pP3_H_C4.d,5.259,63047920,7068598,,,,
Tryptophan,heavy,pP3_H_VPA4.d,5.258,46974470,5610079,,,,
Tryptophan,heavy,pP4_H_C5.d,5.26,55254630,6605370,,,,
Tryptophan,heavy,pP4_H_VPA5.d,5.224,62961750,7065978,,,,
Tryptophan,solv,psol2.d,5.385,0,0,,,,
Tryptophan,solv,psol3.d,5.42,0,0,,,,
Creatinine,mix,pmix1.d,6.902,0,0,,,,
Creatinine,mix,pmix2.d,7.032,626905,0,,,,
Creatinine,mix,pmix3.d,7.016,680785,36998,,,,
Creatinine,mix,pmix4.d,7.015,725669,28967,,,,
Creatinine,mix,pmix5.d,7.018,685443,24146,,,,
Creatinine,light,pP1_L_C1.d,6.926,715114,36418,,,,
Creatinine,light,pP1_L_VPA1.d,6.875,1105644,45037,,,,
Creatinine,light,pP2_L_C2.d,7.109,124965,11018,,,,
Creatinine,light,pP2_L_VPA2.d,6.927,2383619,98131,,,,
Creatinine,light,pP3_L_C3.d,7.009,545354,34022,,,,
Creatinine,light,pP3_L_VPA3.d,6.877,6238440,305361,,,,
Creatinine,light,pP3_L_VPA4.d,6.913,3846786,181725,,,,
Creatinine,light,pP4_L_C4.d,6.929,2200756,129860,,,,
Creatinine,light,pP4_L_C5.d,6.911,655795,33860,,,,
Creatinine,light,pP4_L_VPA5.d,6.946,4032663,207230,,,,
Creatinine,heavy,pP1_H_C1.d,6.909,2355696,127766,,,,
Creatinine,heavy,pP1_H_VPA1.d,6.912,3644480,197371,,,,
Creatinine,heavy,pP1_H_VPA2.d,6.908,2955767,159002,,,,
Creatinine,heavy,pP2_H_C2.d,6.941,1555038,64941,,,,
Creatinine,heavy,pP2_H_C3.d,6.923,2078928,108120,,,,
Creatinine,heavy,pP2_H_VPA3.d,6.943,2416949,142010,,,,
Creatinine,heavy,pP3_H_C4.d,6.93,1442783,84978,,,,
Creatinine,heavy,pP3_H_VPA4.d,6.731,169068,6999,,,,
Creatinine,heavy,pP4_H_C5.d,6.915,1154988,73637,,,,
Creatinine,heavy,pP4_H_VPA5.d,6.928,2000067,111573,,,,
Creatinine,solv,psol2.d,6.858,0,29317,,,,
Creatinine,solv,psol3.d,6.876,0,31390,,,,
Phenylalanine,mix,pmix1.d,5.412,39814890,3931024,,,,
Phenylalanine,mix,pmix2.d,5.426,108890000,11297890,,,,
Phenylalanine,mix,pmix3.d,5.411,95834890,9268011,,,,
Phenylalanine,mix,pmix4.d,5.41,100475100,9767184,,,,
Phenylalanine,mix,pmix5.d,5.412,102398400,10006080,,,,
Phenylalanine,light,pP1_L_C1.d,5.436,128604100,13496340,,,,
Phenylalanine,light,pP1_L_VPA1.d,5.402,132482000,13374520,,,,
Phenylalanine,light,pP2_L_C2.d,5.421,122974200,11804990,,,,
Phenylalanine,light,pP2_L_VPA2.d,5.404,121143700,12244220,,,,
Phenylalanine,light,pP3_L_C3.d,5.42,110709800,11056950,,,,
Phenylalanine,light,pP3_L_VPA3.d,5.404,208788100,16988780,,,,
Phenylalanine,light,pP3_L_VPA4.d,5.407,130344600,13381690,,,,
Phenylalanine,light,pP4_L_C4.d,5.39,184112700,17928220,,,,
Phenylalanine,light,pP4_L_C5.d,5.405,112390300,11155330,,,,
Phenylalanine,light,pP4_L_VPA5.d,5.423,153230000,15162310,,,,
Phenylalanine,heavy,pP1_H_C1.d,5.403,209233200,17115090,,,,
Phenylalanine,heavy,pP1_H_VPA1.d,5.406,252801900,17689370,,,,
Phenylalanine,heavy,pP1_H_VPA2.d,5.402,162396300,16019120,,,,
Phenylalanine,heavy,pP2_H_C2.d,5.418,143144800,14996940,,,,
Phenylalanine,heavy,pP2_H_C3.d,5.4,155678500,16344220,,,,
Phenylalanine,heavy,pP2_H_VPA3.d,5.421,196018900,16407290,,,,
Phenylalanine,heavy,pP3_H_C4.d,5.424,148537500,15828370,,,,
Phenylalanine,heavy,pP3_H_VPA4.d,5.423,131309500,12848360,,,,
Phenylalanine,heavy,pP4_H_C5.d,5.425,144272500,15624890,,,,
Phenylalanine,heavy,pP4_H_VPA5.d,5.406,147643700,15595730,,,,
Phenylalanine,solv,psol2.d,5.749,142669,0,,,,
Phenylalanine,solv,psol3.d,5.453,215707,0,,,,
Tyrosine,mix,pmix1.d,5.627,18247430,1826473,,,,
Tyrosine,mix,pmix2.d,5.608,83696770,7838391,,,,
Tyrosine,mix,pmix3.d,5.593,75674040,7024748,,,,
Tyrosine,mix,pmix4.d,5.592,79400560,7407549,,,,
Tyrosine,mix,pmix5.d,5.594,77053830,7166509,,,,
Tyrosine,light,pP1_L_C1.d,5.602,96472330,9495683,,,,
Tyrosine,light,pP1_L_VPA1.d,5.584,93149870,8722636,,,,
Tyrosine,light,pP2_L_C2.d,5.603,84325380,7844198,,,,
Tyrosine,light,pP2_L_VPA2.d,5.586,96179970,9301951,,,,
Tyrosine,light,pP3_L_C3.d,5.586,87001260,8231376,,,,
Tyrosine,light,pP3_L_VPA3.d,5.586,135207900,14019790,,,,
Tyrosine,light,pP3_L_VPA4.d,5.589,110313800,10888650,,,,
Tyrosine,light,pP4_L_C4.d,5.572,129040100,13324910,,,,
Tyrosine,light,pP4_L_C5.d,5.587,89774020,8484267,,,,
Tyrosine,light,pP4_L_VPA5.d,5.589,118885300,12195520,,,,
Tyrosine,heavy,pP1_H_C1.d,5.585,131092400,13622330,,,,
Tyrosine,heavy,pP1_H_VPA1.d,5.588,140023700,9951696,,,,
Tyrosine,heavy,pP1_H_VPA2.d,5.567,129212600,12075270,,,,
Tyrosine,heavy,pP2_H_C2.d,5.584,112832300,11420890,,,,
Tyrosine,heavy,pP2_H_C3.d,5.583,120038200,12106600,,,,
Tyrosine,heavy,pP2_H_VPA3.d,5.603,118515300,12110210,,,,
Tyrosine,heavy,pP3_H_C4.d,5.606,112707400,11443650,,,,
Tyrosine,heavy,pP3_H_VPA4.d,5.605,89568570,8574707,,,,
Tyrosine,heavy,pP4_H_C5.d,5.591,113095200,11870150,,,,
Tyrosine,heavy,pP4_H_VPA5.d,5.571,117053000,11831080,,,,
Tyrosine,solv,psol2.d,5.832,66811,0,,,,
Tyrosine,solv,psol3.d,5.403,75062,0,,,,
Methionine,mix,pmix1.d,5.876,2153936,149955,,,,
Methionine,mix,pmix2.d,5.79,21606760,1364242,,,,
Methionine,mix,pmix3.d,5.775,20058160,1255959,,,,
Methionine,mix,pmix4.d,5.774,20573370,1273932,,,,
Methionine,mix,pmix5.d,5.776,19799420,1243384,,,,
Methionine,light,pP1_L_C1.d,5.784,23936960,1552420,,,,
Methionine,light,pP1_L_VPA1.d,5.766,20384910,1279118,,,,
Methionine,light,pP2_L_C2.d,5.785,20456950,1248542,,,,
Methionine,light,pP2_L_VPA2.d,5.752,21916800,1321069,,,,
Methionine,light,pP3_L_C3.d,5.768,21531840,1314804,,,,
Methionine,light,pP3_L_VPA3.d,5.752,33493720,1937534,,,,
Methionine,light,pP3_L_VPA4.d,5.754,24535050,1476066,,,,
Methionine,light,pP4_L_C4.d,5.738,35938090,2099898,,,,
Methionine,light,pP4_L_C5.d,5.769,21446270,1310953,,,,
Methionine,light,pP4_L_VPA5.d,5.771,25929040,1527292,,,,
Methionine,heavy,pP1_H_C1.d,5.751,33600860,2002113,,,,
Methionine,heavy,pP1_H_VPA1.d,5.753,38494000,2264141,,,,
Methionine,heavy,pP1_H_VPA2.d,5.749,35070500,2042431,,,,
Methionine,heavy,pP2_H_C2.d,5.749,28585590,1734136,,,,
Methionine,heavy,pP2_H_C3.d,5.748,32356460,1946217,,,,
Methionine,heavy,pP2_H_VPA3.d,5.768,27432390,1746694,,,,
Methionine,heavy,pP3_H_C4.d,5.772,26826950,1649956,,,,
Methionine,heavy,pP3_H_VPA4.d,5.787,20695230,1350164,,,,
Methionine,heavy,pP4_H_C5.d,5.773,29726050,1960125,,,,
Methionine,heavy,pP4_H_VPA5.d,5.737,28668420,1767525,,,,
Methionine,solv,psol2.d,6.544,0,0,,,,
Methionine,solv,psol3.d,5.436,36807,0,,,,
Guanine,mix,pmix1.d,5.892,93376,7986,,,,
Guanine,mix,pmix2.d,5.79,883077,62413,,,,
Guanine,mix,pmix3.d,5.775,862706,57769,,,,
Guanine,mix,pmix4.d,5.774,828533,65961,,,,
Guanine,mix,pmix5.d,5.776,838958,55177,,,,
Guanine,light,pP1_L_C1.d,5.784,973518,59120,,,,
Guanine,light,pP1_L_VPA1.d,5.766,870194,45167,,,,
Guanine,light,pP2_L_C2.d,5.785,893296,45162,,,,
Guanine,light,pP2_L_VPA2.d,5.752,911222,55498,,,,
Guanine,light,pP3_L_C3.d,5.768,887732,58300,,,,
Guanine,light,pP3_L_VPA3.d,5.752,1344569,78366,,,,
Guanine,light,pP3_L_VPA4.d,5.754,1011302,67154,,,,
Guanine,light,pP4_L_C4.d,5.738,1414767,91083,,,,
Guanine,light,pP4_L_C5.d,5.769,893765,40506,,,,
Guanine,light,pP4_L_VPA5.d,5.755,1049336,62897,,,,
Guanine,heavy,pP1_H_C1.d,5.734,1331694,80273,,,,
Guanine,heavy,pP1_H_VPA1.d,5.753,1514094,97710,,,,
Guanine,heavy,pP1_H_VPA2.d,5.749,1412946,75965,,,,
Guanine,heavy,pP2_H_C2.d,5.749,1145648,85153,,,,
Guanine,heavy,pP2_H_C3.d,5.748,1302831,87645,,,,
Guanine,heavy,pP2_H_VPA3.d,5.768,1090448,66124,,,,
Guanine,heavy,pP3_H_C4.d,5.772,1092488,75428,,,,
Guanine,heavy,pP3_H_VPA4.d,5.787,906299,56175,,,,
Guanine,heavy,pP4_H_C5.d,5.773,1234078,71681,,,,
Guanine,heavy,pP4_H_VPA5.d,5.737,1162573,76268,,,,
Guanine,solv,psol2.d,5.418,0,237256,,,,
Guanine,solv,psol3.d,5.602,0,9547,,,,
3-Sulfinoalanine,mix,pmix1.d,6.025,0,0,,,,
3-Sulfinoalanine,mix,pmix2.d,6.138,272100,13504,,,,
3-Sulfinoalanine,mix,pmix3.d,6.123,281515,15646,,,,
3-Sulfinoalanine,mix,pmix4.d,6.122,260155,12445,,,,
3-Sulfinoalanine,mix,pmix5.d,6.124,242376,13261,,,,
3-Sulfinoalanine,light,pP1_L_C1.d,6.148,473059,21040,,,,
3-Sulfinoalanine,light,pP1_L_VPA1.d,6.18,826800,41846,,,,
3-Sulfinoalanine,light,pP2_L_C2.d,6.166,344201,16731,,,,
3-Sulfinoalanine,light,pP2_L_VPA2.d,6.133,717337,36883,,,,
3-Sulfinoalanine,light,pP3_L_C3.d,6.132,337872,15516,,,,
3-Sulfinoalanine,light,pP3_L_VPA3.d,6.198,1220038,54375,,,,
3-Sulfinoalanine,light,pP3_L_VPA4.d,6.185,943685,45115,,,,
3-Sulfinoalanine,light,pP4_L_C4.d,6.168,917681,42906,,,,
3-Sulfinoalanine,light,pP4_L_C5.d,6.166,404357,17085,,,,
3-Sulfinoalanine,light,pP4_L_VPA5.d,6.168,952761,43678,,,,
3-Sulfinoalanine,heavy,pP1_H_C1.d,6.164,848946,43372,,,,
3-Sulfinoalanine,heavy,pP1_H_VPA1.d,6.2,1621460,83684,,,,
3-Sulfinoalanine,heavy,pP1_H_VPA2.d,6.196,1482764,72600,,,,
3-Sulfinoalanine,heavy,pP2_H_C2.d,6.163,635371,27634,,,,
3-Sulfinoalanine,heavy,pP2_H_C3.d,6.178,830181,41437,,,,
3-Sulfinoalanine,heavy,pP2_H_VPA3.d,6.165,1106088,54140,,,,
3-Sulfinoalanine,heavy,pP3_H_C4.d,6.169,607633,31145,,,,
3-Sulfinoalanine,heavy,pP3_H_VPA4.d,6.168,635970,30743,,,,
3-Sulfinoalanine,heavy,pP4_H_C5.d,6.17,555988,28466,,,,
3-Sulfinoalanine,heavy,pP4_H_VPA5.d,6.151,900122,42082,,,,
3-Sulfinoalanine,solv,psol2.d,6.13,7186,0,,,,
3-Sulfinoalanine,solv,psol3.d,6.214,0,0,,,,
NADH,mix,pmix1.d,6.654,147392,68743,26438,5568,0,
NADH,mix,pmix2.d,6.171,739695,342612,138947,25022,0,
NADH,mix,pmix3.d,6.139,634159,321373,133382,29729,0,
NADH,mix,pmix4.d,6.138,662794,297369,112366,25547,0,
NADH,mix,pmix5.d,6.14,520003,246016,97395,20053,0,
NADH,light,pP1_L_C1.d,6.164,3042741,774584,182928,35458,0,
NADH,light,pP1_L_VPA1.d,6.18,6570310,1631339,378952,64992,0,
NADH,light,pP2_L_C2.d,6.183,6833888,1673795,374286,0,0,
NADH,light,pP2_L_VPA2.d,6.149,3294906,834018,201566,0,0,
NADH,light,pP3_L_C3.d,6.149,3830475,938592,218073,36978,0,
NADH,light,pP3_L_VPA3.d,6.198,4094900,1022348,251677,0,0,
NADH,light,pP3_L_VPA4.d,6.201,8672084,2192784,506140,93215,0,
NADH,light,pP4_L_C4.d,6.168,4737425,1170894,277338,52331,0,
NADH,light,pP4_L_C5.d,6.183,3414891,859720,196668,0,0,
NADH,light,pP4_L_VPA5.d,6.185,9963989,2507509,577256,98527,0,
NADH,heavy,pP1_H_C1.d,6.164,2865729,4091618,2387533,563189,115338,
NADH,heavy,pP1_H_VPA1.d,6.2,1165756,1517573,869369,224339,0,
NADH,heavy,pP1_H_VPA2.d,6.196,1290571,1762500,1034470,258961,0,
NADH,heavy,pP2_H_C2.d,6.163,2047403,3051521,1860347,451180,97632,
NADH,heavy,pP2_H_C3.d,6.178,2563261,3754366,2227982,528988,113171,
NADH,heavy,pP2_H_VPA3.d,6.182,2943498,3825279,2092931,496576,0,
NADH,heavy,pP3_H_C4.d,6.169,2128828,3055669,1763598,414808,87439,
NADH,heavy,pP3_H_VPA4.d,6.184,1868794,2415555,1298943,315362,67793,
NADH,heavy,pP4_H_C5.d,6.17,4282875,5978714,3310464,772400,160070,
NADH,heavy,pP4_H_VPA5.d,6.167,1352577,1689054,913736,228585,0,
NADH,solv,psol2.d,6.428,0,0,0,0,4302,
NADH,solv,psol3.d,6.462,0,0,0,0,0,
Valine,mix,pmix1.d,6.571,2373623,155200,,,,
Valine,mix,pmix2.d,6.436,16966760,1078709,,,,
Valine,mix,pmix3.d,6.42,16310390,0,,,,
Valine,mix,pmix4.d,6.42,16812430,0,,,,
Valine,mix,pmix5.d,6.422,16648400,0,,,,
Valine,light,pP1_L_C1.d,6.446,28227650,1656762,,,,
Valine,light,pP1_L_VPA1.d,6.445,41011470,2331728,,,,
Valine,light,pP2_L_C2.d,6.447,27060470,0,,,,
Valine,light,pP2_L_VPA2.d,6.414,29899190,1773727,,,,
Valine,light,pP3_L_C3.d,6.413,23513080,1414895,,,,
Valine,light,pP3_L_VPA3.d,6.414,55602920,3135902,,,,
Valine,light,pP3_L_VPA4.d,6.433,37017930,2197203,,,,
Valine,light,pP4_L_C4.d,6.416,57774940,3271601,,,,
Valine,light,pP4_L_C5.d,6.431,27843510,1661938,,,,
Valine,light,pP4_L_VPA5.d,6.433,45484680,2636702,,,,
Valine,heavy,pP1_H_C1.d,6.413,58678220,3358733,,,,
Valine,heavy,pP1_H_VPA1.d,6.432,70180640,3944901,,,,
Valine,heavy,pP1_H_VPA2.d,6.412,60783840,3452246,,,,
Valine,heavy,pP2_H_C2.d,6.428,42864060,2470816,,,,
Valine,heavy,pP2_H_C3.d,6.41,53459510,3035434,,,,
Valine,heavy,pP2_H_VPA3.d,6.447,45555220,2671986,,,,
Valine,heavy,pP3_H_C4.d,6.434,44264810,2589437,,,,
Valine,heavy,pP3_H_VPA4.d,6.449,29700070,0,,,,
Valine,heavy,pP4_H_C5.d,6.435,52148120,2935139,,,,
Valine,heavy,pP4_H_VPA5.d,6.415,40701190,2373135,,,,
Valine,solv,psol2.d,6.593,37414,0,,,,
Valine,solv,psol3.d,6.115,3872,0,,,,
PC(34:2),mix,pmix1.d,7.051,11168440,5229579,0,0,0,0
PC(34:2),mix,pmix2.d,6.883,35853000,16882560,0,0,0,0
PC(34:2),mix,pmix3.d,7.198,34301660,16208370,0,0,0,0
PC(34:2),mix,pmix4.d,7.214,39618800,18920050,0,0,0,0
PC(34:2),mix,pmix5.d,7.216,38618840,18427310,0,0,0,0
PC(34:2),light,pP1_L_C1.d,7.207,43167000,19631070,0,0,0,0
PC(34:2),light,pP1_L_VPA1.d,7.173,28206210,12614190,34164220,14614850,3673349,721425
PC(34:2),light,pP2_L_C2.d,7.192,30847080,13739720,0,0,0,0
PC(34:2),light,pP2_L_VPA2.d,7.159,32385290,14552520,0,0,0,0
PC(34:2),light,pP3_L_C3.d,7.191,0,0,53193280,23488990,5904211,1142263
PC(34:2),light,pP3_L_VPA3.d,7.175,23887280,10726770,28913450,12385910,3108599,611844
PC(34:2),light,pP3_L_VPA4.d,7.178,29761460,13436670,43792240,19132580,4759190,895277
PC(34:2),light,pP4_L_C4.d,6.863,20900750,9362253,19544550,8139775,2109519,431108
PC(34:2),light,pP4_L_C5.d,6.878,31247090,13929150,0,0,0,0
PC(34:2),light,pP4_L_VPA5.d,7.178,33070970,14986360,43841990,18982440,4732226,910676
PC(34:2),heavy,pP1_H_C1.d,7.174,22599870,11989810,23037040,12683850,4293747,1156824
PC(34:2),heavy,pP1_H_VPA1.d,6.895,14629430,7393001,12964290,6531076,2022003,488783
PC(34:2),heavy,pP1_H_VPA2.d,6.875,11406490,5727790,9660148,4929197,1525676,385156
PC(34:2),heavy,pP2_H_C2.d,7.173,29807720,15977150,30382900,0,0,0
PC(34:2),heavy,pP2_H_C3.d,6.874,16389570,8761151,13815070,7476256,2561438,692205
PC(34:2),heavy,pP2_H_VPA3.d,7.175,29296120,14931070,35332040,18504360,5673707,1320999
PC(34:2),heavy,pP3_H_C4.d,7.195,30423880,16324300,39618740,22563880,7652454,1993923
PC(34:2),heavy,pP3_H_VPA4.d,6.88,29791320,15098290,0,0,0,0
PC(34:2),heavy,pP4_H_C5.d,7.196,30568310,16509980,41106870,23488420,8052515,2081518
PC(34:2),heavy,pP4_H_VPA5.d,7.177,29404330,14940130,36318780,19030320,5771721,1362890
PC(34:2),solv,psol2.d,7.553,13551,0,17721,12034,0,0
PC(34:2),solv,psol3.d,7.356,6668,0,0,6839,0,0
Glycine,mix,pmix1.d,7.878,130053,7957,,,,
Glycine,mix,pmix2.d,7.71,502219,33908,,,,
Glycine,mix,pmix3.d,7.678,465497,31879,,,,
Glycine,mix,pmix4.d,7.694,422836,29258,,,,
Glycine,mix,pmix5.d,7.696,380220,27316,,,,
Glycine,light,pP1_L_C1.d,7.72,636420,12941,,,,
Glycine,light,pP1_L_VPA1.d,7.719,787237,0,,,,
Glycine,light,pP2_L_C2.d,7.705,593627,10273,,,,
Glycine,light,pP2_L_VPA2.d,7.689,627945,13541,,,,
Glycine,light,pP3_L_C3.d,7.688,591475,9800,,,,
Glycine,light,pP3_L_VPA3.d,7.688,749520,0,,,,
Glycine,light,pP3_L_VPA4.d,7.707,633587,0,,,,
Glycine,light,pP4_L_C4.d,7.691,836542,11471,,,,
Glycine,light,pP4_L_C5.d,7.705,450230,8119,,,,
Glycine,light,pP4_L_VPA5.d,7.708,656521,0,,,,
Glycine,heavy,pP1_H_C1.d,7.704,457421,76768,,,,
Glycine,heavy,pP1_H_VPA1.d,7.723,615911,99404,,,,
Glycine,heavy,pP1_H_VPA2.d,7.703,586047,91590,,,,
Glycine,heavy,pP2_H_C2.d,7.702,405454,73401,,,,
Glycine,heavy,pP2_H_C3.d,7.701,504726,89943,,,,
Glycine,heavy,pP2_H_VPA3.d,7.705,552136,85741,,,,
Glycine,heavy,pP3_H_C4.d,7.708,429392,75624,,,,
Glycine,heavy,pP3_H_VPA4.d,7.724,532863,81019,,,,
Glycine,heavy,pP4_H_C5.d,7.709,528420,87061,,,,
Glycine,heavy,pP4_H_VPA5.d,7.69,494737,71992,,,,
Glycine,solv,psol2.d,8.315,4916,0,,,,
Glycine,solv,psol3.d,7.803,3058,0,,,,
L-Serine,mix,pmix1.d,7.514,1114883,60183,89011,419500,,
L-Serine,mix,pmix2.d,7.23,3431338,186465,251630,1209127,,
L-Serine,mix,pmix3.d,7.198,3417022,180094,250630,1198431,,
L-Serine,mix,pmix4.d,7.214,3467462,178419,248543,1202079,,
L-Serine,mix,pmix5.d,7.216,3178683,167342,235713,1102193,,
L-Serine,light,pP1_L_C1.d,7.224,6694830,268059,0,0,,
L-Serine,light,pP1_L_VPA1.d,7.206,8853221,0,0,0,,
L-Serine,light,pP2_L_C2.d,7.225,6514111,0,0,0,,
L-Serine,light,pP2_L_VPA2.d,7.175,7493203,270120,0,2103,,
L-Serine,light,pP3_L_C3.d,7.191,5286335,196957,0,11398,,
L-Serine,light,pP3_L_VPA3.d,7.192,11135400,357125,0,0,,
